filename,primary_label,below_lower_quantile
./data/birdclef_dataset/train_audio/bbwduc/iNat409122.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat249114.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1120536.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC369589.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat828622.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1253340.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat24835.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC238238.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat678862.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC415841.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC564970.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1005836.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1395169.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat397658.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC622463.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC955223.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC624709.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1736828.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC618117.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1333153.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC920149.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat595373.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1543298.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC593792.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat60752.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC286684.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC780557.ogg,"['houspa', 'bbwduc']",False
./data/birdclef_dataset/train_audio/bbwduc/iNat176229.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC490745.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat617971.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC172908.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1371514.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat969160.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1305254.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC477314.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC490756.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat410733.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat828624.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC778346.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat586469.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat560786.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat152952.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC461019.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat301193.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat218888.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC2210.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC492409.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat663823.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC332999.ogg,"['trokin', 'bbwduc']",False
./data/birdclef_dataset/train_audio/bbwduc/iNat1191351.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC920621.ogg,"['yecpar', 'saffin', 'barant1', 'bbwduc']",False
./data/birdclef_dataset/train_audio/bbwduc/XC260168.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC490410.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat581534.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat168880.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1736829.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1732019.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat973135.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC492614.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC538745.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat796910.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1731102.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1580446.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC728080.ogg,"['bncfly', 'bbwduc']",False
./data/birdclef_dataset/train_audio/bbwduc/XC614542.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC85074.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat627503.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat341482.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC118582.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC244905.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat580822.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC264261.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1523628.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC540384.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat589582.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat678426.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat47563.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat84857.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1164823.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat358923.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat314829.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1260449.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC451244.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat601839.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC156277.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat597864.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC501805.ogg,"['bncfly', 'trokin', 'whtdov', 'bbwduc']",False
./data/birdclef_dataset/train_audio/bbwduc/XC858089.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat649623.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC946070.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat918881.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat873691.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1736827.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat640625.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1237227.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC579235.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat594163.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC495796.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC367073.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1253939.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat918851.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC172907.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC278896.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC235152.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1296253.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC186233.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC820358.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat882875.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat933067.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1650670.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC331710.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat970983.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC171431.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1134316.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1263504.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1190182.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1185659.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat599324.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC619570.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC579233.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat857937.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat380859.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1269062.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC118580.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat872632.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat203573.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC221603.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat583168.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC513475.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1710545.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1105104.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat589578.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1659034.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1736825.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC552423.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC512950.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1315182.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1405769.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC946071.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC244928.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC574046.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat979350.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat683881.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat33203.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC709821.ogg,"['astcra1', 'chobla1', 'barant1', 'bbwduc']",False
./data/birdclef_dataset/train_audio/bbwduc/iNat1185409.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC491995.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC244929.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC264961.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat199242.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat863080.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC860700.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC660098.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat418728.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1318531.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC690728.ogg,"['yecpar', 'soulap1', 'bbwduc']",False
./data/birdclef_dataset/train_audio/bbwduc/iNat1273530.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC186235.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat450875.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1239490.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC528706.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC430426.ogg,"['whtdov', 'bbwduc']",False
./data/birdclef_dataset/train_audio/bbwduc/XC351249.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC237780.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1244068.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC806516.ogg,"['bbwduc', 'grekis']",False
./data/birdclef_dataset/train_audio/bbwduc/XC709794.ogg,"['chobla1', 'saffin', 'bbwduc']",False
./data/birdclef_dataset/train_audio/bbwduc/iNat558629.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC197635.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat950353.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC761758.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1059144.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC761500.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat928939.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC317158.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC622465.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC440952.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat942419.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC244942.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat862335.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat433269.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat857454.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1269070.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC900109.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1736354.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat658625.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat691478.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC540383.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC385649.ogg,"['socfly1', 'bbwduc', 'grekis']",False
./data/birdclef_dataset/train_audio/bbwduc/iNat959806.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat826593.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1390285.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat868625.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat53431.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC257270.ogg,"['strcuc1', 'bbwduc']",False
./data/birdclef_dataset/train_audio/bbwduc/iNat353206.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1358245.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat70620.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC819383.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat53333.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat600315.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC539027.ogg,"['limpki', 'bbwduc']",False
./data/birdclef_dataset/train_audio/bbwduc/iNat950357.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1065585.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC384400.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC131339.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat218958.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat679196.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC254938.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1708157.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/iNat1279808.ogg,['bbwduc'],False
./data/birdclef_dataset/train_audio/bbwduc/XC386620.ogg,['bbwduc'],False
